hour,datetime,date,hour_of_day,day_of_week,load_MW,pv_MW,wind_MW,RES_tot_MW,net_load_MW,import_price_EUR_MWh,export_price_EUR_MWh,cf045_import_MW,cf045_export_MW,cf045_DG_MW,cf045_ELY_MW,cf045_FC_MW,cf045_H2_SOC_MWh,cf060_import_MW,cf060_export_MW,cf060_DG_MW,cf060_ELY_MW,cf060_FC_MW,cf060_H2_SOC_MWh
2967,2022-05-04 15:00:00,2022-05-04,15,Wednesday,2.01,2.37,0.03,2.4,-0.39,532.76,231.36,0.0,0.4,0.0,0.0,0.0,1.71,0.0,0.4,0.0,0.0,0.0,1.71
2968,2022-05-04 16:00:00,2022-05-04,16,Wednesday,3.5,1.64,0.25,1.89,1.61,532.76,237.08,1.61,0.0,0.0,0.0,0.0,1.71,1.61,0.0,0.0,0.0,0.0,1.71
2969,2022-05-04 17:00:00,2022-05-04,17,Wednesday,3.34,0.9,0.79,1.69,1.65,532.76,254.28,1.65,0.0,0.0,0.0,0.0,1.71,1.65,0.0,0.0,0.0,0.0,1.71
2970,2022-05-04 18:00:00,2022-05-04,18,Wednesday,1.73,0.27,1.11,1.38,0.35,532.76,292.46,0.34,0.0,0.0,0.0,0.0,1.71,0.34,0.0,0.0,0.0,0.0,1.71
2971,2022-05-04 19:00:00,2022-05-04,19,Wednesday,4.15,0.02,1.19,1.21,2.94,548.58,310.17,2.95,0.0,0.0,0.0,0.0,1.71,2.95,0.0,0.0,0.0,0.0,1.71
2972,2022-05-04 20:00:00,2022-05-04,20,Wednesday,3.46,0.0,1.51,1.51,1.95,548.58,268.04,1.95,0.0,0.0,0.0,0.0,1.71,1.95,0.0,0.0,0.0,0.0,1.71
2973,2022-05-04 21:00:00,2022-05-04,21,Wednesday,3.6,0.0,1.55,1.55,2.05,548.58,251.0,2.05,0.0,0.0,0.0,0.0,1.71,2.05,0.0,0.0,0.0,0.0,1.71
2974,2022-05-04 22:00:00,2022-05-04,22,Wednesday,2.59,0.0,1.31,1.31,1.28,548.58,234.43,1.28,0.0,0.0,0.0,0.0,1.71,0.46,0.0,0.0,0.0,0.82,0.35
2975,2022-05-04 23:00:00,2022-05-04,23,Wednesday,2.21,0.0,0.69,0.69,1.52,468.68,250.68,1.52,0.0,0.0,0.0,0.0,1.71,1.52,0.0,0.0,0.0,0.0,0.35
2976,2022-05-05 00:00:00,2022-05-05,0,Thursday,0.7,0.0,0.14,0.14,0.56,468.68,231.15,0.56,0.0,0.0,0.0,0.0,1.71,0.56,0.0,0.0,0.0,0.0,0.35
2977,2022-05-05 01:00:00,2022-05-05,1,Thursday,1.94,0.0,0.64,0.64,1.3,468.68,228.04,1.3,0.0,0.0,0.0,0.0,1.71,1.3,0.0,0.0,0.0,0.0,0.35
2978,2022-05-05 02:00:00,2022-05-05,2,Thursday,4.54,0.0,7.95,7.95,-3.41,468.68,228.05,0.0,0.0,0.0,3.41,0.0,4.1,0.0,0.0,0.0,3.41,0.0,2.74
2979,2022-05-05 03:00:00,2022-05-05,3,Thursday,2.25,0.0,10.55,10.55,-8.3,468.68,228.85,0.0,1.3,0.0,7.0,0.0,9.0,0.0,1.3,0.0,7.0,0.0,7.64
2980,2022-05-05 04:00:00,2022-05-05,4,Thursday,5.96,0.0,11.07,11.07,-5.11,468.68,231.41,0.0,5.11,0.0,0.0,0.0,9.0,0.0,5.11,0.0,0.0,0.0,7.64
2981,2022-05-05 05:00:00,2022-05-05,5,Thursday,3.27,0.02,10.89,10.91,-7.64,468.68,258.61,0.0,7.63,0.0,0.0,0.0,9.0,0.0,7.63,0.0,0.0,0.0,7.64
2982,2022-05-05 06:00:00,2022-05-05,6,Thursday,2.23,0.09,10.82,10.91,-8.68,468.68,332.49,0.0,8.68,0.0,0.0,0.0,9.0,0.0,8.68,0.0,0.0,0.0,7.64
2983,2022-05-05 07:00:00,2022-05-05,7,Thursday,3.86,0.11,10.57,10.68,-6.82,548.58,350.0,0.0,6.83,0.0,0.0,0.0,9.0,0.0,6.83,0.0,0.0,0.0,7.64
2984,2022-05-05 08:00:00,2022-05-05,8,Thursday,6.61,0.49,10.2,10.69,-4.08,532.76,334.0,0.0,4.09,0.0,0.0,0.0,9.0,0.0,4.09,0.0,0.0,0.0,7.64
2985,2022-05-05 09:00:00,2022-05-05,9,Thursday,8.4,1.14,10.07,11.21,-2.81,532.76,250.02,0.0,2.81,0.0,0.0,0.0,9.0,0.0,2.81,0.0,0.0,0.0,7.64
2986,2022-05-05 10:00:00,2022-05-05,10,Thursday,6.02,1.89,9.59,11.48,-5.46,532.76,235.94,0.0,5.46,0.0,0.0,0.0,9.0,0.0,5.46,0.0,0.0,0.0,7.64
2987,2022-05-05 11:00:00,2022-05-05,11,Thursday,6.5,1.81,8.71,10.52,-4.02,532.76,223.91,0.0,0.0,0.0,4.02,0.0,11.82,0.0,0.0,0.0,4.02,0.0,10.46
2988,2022-05-05 12:00:00,2022-05-05,12,Thursday,10.38,1.89,7.75,9.64,0.74,532.76,223.07,0.74,0.0,0.0,0.0,0.0,11.82,0.74,0.0,0.0,0.0,0.0,10.46
2989,2022-05-05 13:00:00,2022-05-05,13,Thursday,8.87,2.39,5.88,8.27,0.6,532.76,230.42,0.6,0.0,0.0,0.0,0.0,11.82,0.6,0.0,0.0,0.0,0.0,10.46
2990,2022-05-05 14:00:00,2022-05-05,14,Thursday,7.43,2.1,4.15,6.25,1.18,532.76,265.92,1.17,0.0,0.0,0.0,0.0,11.82,1.17,0.0,0.0,0.0,0.0,10.46
2991,2022-05-05 15:00:00,2022-05-05,15,Thursday,7.32,1.89,3.94,5.83,1.49,532.76,273.15,1.5,0.0,0.0,0.0,0.0,11.82,1.5,0.0,0.0,0.0,0.0,10.46
2992,2022-05-05 16:00:00,2022-05-05,16,Thursday,4.91,1.35,3.42,4.77,0.14,532.76,241.23,0.14,0.0,0.0,0.0,0.0,11.82,0.14,0.0,0.0,0.0,0.0,10.46
2993,2022-05-05 17:00:00,2022-05-05,17,Thursday,6.23,0.74,2.24,2.98,3.25,532.76,264.46,3.25,0.0,0.0,0.0,0.0,11.82,3.25,0.0,0.0,0.0,0.0,10.46
2994,2022-05-05 18:00:00,2022-05-05,18,Thursday,3.49,0.24,1.79,2.03,1.46,532.76,310.59,1.45,0.0,0.0,0.0,0.0,11.82,1.45,0.0,0.0,0.0,0.0,10.46
2995,2022-05-05 19:00:00,2022-05-05,19,Thursday,2.49,0.02,1.63,1.65,0.84,548.58,333.57,0.85,0.0,0.0,0.0,0.0,11.82,0.85,0.0,0.0,0.0,0.0,10.46
2996,2022-05-05 20:00:00,2022-05-05,20,Thursday,6.07,0.0,1.52,1.52,4.55,548.58,280.0,2.6,0.0,0.0,0.0,1.95,8.57,3.3,0.0,0.0,0.0,1.25,8.38
2997,2022-05-05 21:00:00,2022-05-05,21,Thursday,4.44,0.0,1.34,1.34,3.1,548.58,251.83,2.31,0.0,0.0,0.0,0.79,7.25,2.29,0.0,0.0,0.0,0.8,7.04
2998,2022-05-05 22:00:00,2022-05-05,22,Thursday,5.64,0.0,0.83,0.83,4.81,548.58,238.52,4.81,0.0,0.0,0.0,0.0,7.25,4.81,0.0,0.0,0.0,0.0,7.04
2999,2022-05-05 23:00:00,2022-05-05,23,Thursday,4.91,0.0,0.64,0.64,4.27,468.68,231.17,4.26,0.0,0.0,0.0,0.0,7.25,4.26,0.0,0.0,0.0,0.0,7.04
3000,2022-05-06 00:00:00,2022-05-06,0,Friday,4.27,0.0,0.55,0.55,3.72,468.68,228.32,3.72,0.0,0.0,0.0,0.0,7.25,3.72,0.0,0.0,0.0,0.0,7.04
3001,2022-05-06 01:00:00,2022-05-06,1,Friday,4.3,0.0,0.49,0.49,3.81,468.68,217.48,3.81,0.0,0.0,0.0,0.0,7.25,3.81,0.0,0.0,0.0,0.0,7.04
3002,2022-05-06 02:00:00,2022-05-06,2,Friday,4.72,0.0,0.35,0.35,4.37,468.68,217.58,4.38,0.0,0.0,0.0,0.0,7.25,4.38,0.0,0.0,0.0,0.0,7.04
3003,2022-05-06 03:00:00,2022-05-06,3,Friday,4.11,0.0,0.31,0.31,3.8,468.68,217.53,3.8,0.0,0.0,0.0,0.0,7.25,3.8,0.0,0.0,0.0,0.0,7.04
3004,2022-05-06 04:00:00,2022-05-06,4,Friday,4.49,0.0,0.32,0.32,4.17,468.68,227.62,4.17,0.0,0.0,0.0,0.0,7.25,4.17,0.0,0.0,0.0,0.0,7.04
3005,2022-05-06 05:00:00,2022-05-06,5,Friday,7.33,0.06,0.52,0.58,6.75,468.68,254.06,6.75,0.0,0.0,0.0,0.0,7.25,6.75,0.0,0.0,0.0,0.0,7.04
3006,2022-05-06 06:00:00,2022-05-06,6,Friday,6.94,0.51,0.61,1.12,5.82,468.68,330.07,5.82,0.0,0.0,0.0,0.0,7.25,5.82,0.0,0.0,0.0,0.0,7.04
3007,2022-05-06 07:00:00,2022-05-06,7,Friday,6.48,1.22,0.78,2.0,4.48,548.58,400.0,4.49,0.0,0.0,0.0,0.0,7.25,3.72,0.0,0.0,0.0,0.77,5.76
3008,2022-05-06 08:00:00,2022-05-06,8,Friday,6.89,1.98,1.38,3.36,3.53,532.76,349.86,3.53,0.0,0.0,0.0,0.0,7.25,3.53,0.0,0.0,0.0,0.0,5.76
3009,2022-05-06 09:00:00,2022-05-06,9,Friday,9.32,2.67,1.08,3.75,5.57,532.76,326.02,5.57,0.0,0.0,0.0,0.0,7.25,5.57,0.0,0.0,0.0,0.0,5.76
3010,2022-05-06 10:00:00,2022-05-06,10,Friday,9.2,3.2,0.8,4.0,5.2,532.76,303.18,5.2,0.0,0.0,0.0,0.0,7.25,5.2,0.0,0.0,0.0,0.0,5.76
3011,2022-05-06 11:00:00,2022-05-06,11,Friday,7.63,3.52,0.72,4.24,3.39,532.76,252.69,3.4,0.0,0.0,0.0,0.0,7.25,3.4,0.0,0.0,0.0,0.0,5.76
3012,2022-05-06 12:00:00,2022-05-06,12,Friday,8.7,3.74,0.6,4.34,4.36,532.76,250.06,4.36,0.0,0.0,0.0,0.0,7.25,4.36,0.0,0.0,0.0,0.0,5.76
3013,2022-05-06 13:00:00,2022-05-06,13,Friday,7.95,3.57,0.46,4.03,3.92,532.76,261.92,3.91,0.0,0.0,0.0,0.0,7.25,3.91,0.0,0.0,0.0,0.0,5.76
3014,2022-05-06 14:00:00,2022-05-06,14,Friday,10.67,3.22,0.34,3.56,7.11,532.76,315.15,7.11,0.0,0.0,0.0,0.0,7.25,7.11,0.0,0.0,0.0,0.0,5.76
3015,2022-05-06 15:00:00,2022-05-06,15,Friday,7.78,2.67,0.19,2.86,4.92,532.76,306.66,4.92,0.0,0.0,0.0,0.0,7.25,4.92,0.0,0.0,0.0,0.0,5.76
3016,2022-05-06 16:00:00,2022-05-06,16,Friday,8.01,1.96,0.04,2.0,6.01,532.76,248.72,6.01,0.0,0.0,0.0,0.0,7.25,6.01,0.0,0.0,0.0,0.0,5.76
3017,2022-05-06 17:00:00,2022-05-06,17,Friday,4.34,1.19,0.0,1.19,3.15,532.76,255.67,3.15,0.0,0.0,0.0,0.0,7.25,3.15,0.0,0.0,0.0,0.0,5.76
3018,2022-05-06 18:00:00,2022-05-06,18,Friday,5.86,0.44,0.0,0.44,5.42,532.76,268.18,5.42,0.0,0.0,0.0,0.0,7.25,5.42,0.0,0.0,0.0,0.0,5.76
3019,2022-05-06 19:00:00,2022-05-06,19,Friday,5.57,0.03,0.02,0.05,5.52,548.58,276.98,5.53,0.0,0.0,0.0,0.0,7.25,5.53,0.0,0.0,0.0,0.0,5.76
3020,2022-05-06 20:00:00,2022-05-06,20,Friday,5.94,0.0,0.25,0.25,5.69,548.58,270.43,5.69,0.0,0.0,0.0,0.0,7.25,5.69,0.0,0.0,0.0,0.0,5.76
3021,2022-05-06 21:00:00,2022-05-06,21,Friday,4.71,0.0,0.47,0.47,4.24,548.58,262.82,4.23,0.0,0.0,0.0,0.0,7.25,4.23,0.0,0.0,0.0,0.0,5.76
3022,2022-05-06 22:00:00,2022-05-06,22,Friday,5.11,0.0,0.49,0.49,4.62,548.58,235.91,4.62,0.0,0.0,0.0,0.0,7.25,4.62,0.0,0.0,0.0,0.0,5.76
3023,2022-05-06 23:00:00,2022-05-06,23,Friday,6.74,0.0,0.32,0.32,6.42,468.68,226.35,6.42,0.0,0.0,0.0,0.0,7.25,6.42,0.0,0.0,0.0,0.0,5.76
3024,2022-05-07 00:00:00,2022-05-07,0,Saturday,5.42,0.0,0.18,0.18,5.24,468.68,218.61,5.24,0.0,0.0,0.0,0.0,7.25,5.24,0.0,0.0,0.0,0.0,5.76
3025,2022-05-07 01:00:00,2022-05-07,1,Saturday,3.68,0.0,0.12,0.12,3.56,468.68,209.22,3.56,0.0,0.0,0.0,0.0,7.25,3.56,0.0,0.0,0.0,0.0,5.76
3026,2022-05-07 02:00:00,2022-05-07,2,Saturday,4.98,0.0,0.18,0.18,4.8,468.68,202.19,4.81,0.0,0.0,0.0,0.0,7.25,4.81,0.0,0.0,0.0,0.0,5.76
3027,2022-05-07 03:00:00,2022-05-07,3,Saturday,3.79,0.0,0.32,0.32,3.47,468.68,202.17,3.47,0.0,0.0,0.0,0.0,7.25,3.47,0.0,0.0,0.0,0.0,5.76
3028,2022-05-07 04:00:00,2022-05-07,4,Saturday,6.34,0.0,0.41,0.41,5.93,468.68,202.79,5.93,0.0,0.0,0.0,0.0,7.25,5.93,0.0,0.0,0.0,0.0,5.76
3029,2022-05-07 05:00:00,2022-05-07,5,Saturday,5.13,0.07,0.5,0.57,4.56,468.68,204.36,4.55,0.0,0.0,0.0,0.0,7.25,4.55,0.0,0.0,0.0,0.0,5.76
3030,2022-05-07 06:00:00,2022-05-07,6,Saturday,5.28,0.48,0.42,0.9,4.38,468.68,229.43,4.38,0.0,0.0,0.0,0.0,7.25,4.38,0.0,0.0,0.0,0.0,5.76
3031,2022-05-07 07:00:00,2022-05-07,7,Saturday,6.02,1.05,0.26,1.31,4.71,548.58,241.29,4.71,0.0,0.0,0.0,0.0,7.25,4.71,0.0,0.0,0.0,0.0,5.76
3032,2022-05-07 08:00:00,2022-05-07,8,Saturday,5.7,1.65,0.29,1.94,3.76,548.58,245.37,3.76,0.0,0.0,0.0,0.0,7.25,3.76,0.0,0.0,0.0,0.0,5.76
3033,2022-05-07 09:00:00,2022-05-07,9,Saturday,8.36,2.16,0.38,2.54,5.82,548.58,225.38,5.82,0.0,0.0,0.0,0.0,7.25,5.82,0.0,0.0,0.0,0.0,5.76
3034,2022-05-07 10:00:00,2022-05-07,10,Saturday,8.89,2.81,0.71,3.52,5.37,548.58,219.01,5.37,0.0,0.0,0.0,0.0,7.25,5.37,0.0,0.0,0.0,0.0,5.76
3035,2022-05-07 11:00:00,2022-05-07,11,Saturday,8.3,2.84,1.15,3.99,4.31,548.58,190.4,4.32,0.0,0.0,0.0,0.0,7.25,4.32,0.0,0.0,0.0,0.0,5.76
3036,2022-05-07 12:00:00,2022-05-07,12,Saturday,7.87,3.03,1.55,4.58,3.29,548.58,179.11,3.29,0.0,0.0,0.0,0.0,7.25,3.29,0.0,0.0,0.0,0.0,5.76
3037,2022-05-07 13:00:00,2022-05-07,13,Saturday,10.44,2.76,2.06,4.82,5.62,548.58,171.95,5.62,0.0,0.0,0.0,0.0,7.25,5.62,0.0,0.0,0.0,0.0,5.76
3038,2022-05-07 14:00:00,2022-05-07,14,Saturday,8.4,2.87,2.13,5.0,3.4,548.58,184.34,3.4,0.0,0.0,0.0,0.0,7.25,3.4,0.0,0.0,0.0,0.0,5.76
3039,2022-05-07 15:00:00,2022-05-07,15,Saturday,7.32,2.36,2.31,4.67,2.65,548.58,197.9,2.65,0.0,0.0,0.0,0.0,7.25,2.65,0.0,0.0,0.0,0.0,5.76
3040,2022-05-07 16:00:00,2022-05-07,16,Saturday,8.89,1.53,2.44,3.97,4.92,548.58,197.96,4.92,0.0,0.0,0.0,0.0,7.25,4.92,0.0,0.0,0.0,0.0,5.76
3041,2022-05-07 17:00:00,2022-05-07,17,Saturday,4.42,0.88,2.24,3.12,1.3,548.58,237.64,1.31,0.0,0.0,0.0,0.0,7.25,1.31,0.0,0.0,0.0,0.0,5.76
3042,2022-05-07 18:00:00,2022-05-07,18,Saturday,7.5,0.31,1.88,2.19,5.31,548.58,252.9,3.63,0.0,0.0,0.0,1.67,4.46,5.31,0.0,0.0,0.0,0.0,5.76
3043,2022-05-07 19:00:00,2022-05-07,19,Saturday,6.55,0.02,2.07,2.09,4.46,548.58,264.48,3.64,0.0,0.0,0.0,0.82,3.09,3.67,0.0,0.0,0.0,0.79,4.45
3044,2022-05-07 20:00:00,2022-05-07,20,Saturday,4.07,0.0,2.35,2.35,1.72,548.58,254.25,1.71,0.0,0.0,0.0,0.0,3.09,1.71,0.0,0.0,0.0,0.0,4.45
3045,2022-05-07 21:00:00,2022-05-07,21,Saturday,5.1,0.0,2.24,2.24,2.86,548.58,247.85,2.86,0.0,0.0,0.0,0.0,3.09,0.19,0.0,0.0,0.0,2.67,0.0
3046,2022-05-07 22:00:00,2022-05-07,22,Saturday,5.4,0.0,2.04,2.04,3.36,548.58,222.33,1.5,0.0,0.0,0.0,1.86,0.0,3.36,0.0,0.0,0.0,0.0,0.0
3047,2022-05-07 23:00:00,2022-05-07,23,Saturday,6.15,0.0,1.98,1.98,4.17,468.68,230.43,4.17,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0
3048,2022-05-08 00:00:00,2022-05-08,0,Sunday,4.22,0.0,1.76,1.76,2.46,468.68,225.42,2.46,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0
3049,2022-05-08 01:00:00,2022-05-08,1,Sunday,4.95,0.0,1.67,1.67,3.28,468.68,224.17,3.29,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0
3050,2022-05-08 02:00:00,2022-05-08,2,Sunday,3.29,0.0,2.25,2.25,1.04,468.68,222.34,1.05,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
3051,2022-05-08 03:00:00,2022-05-08,3,Sunday,4.16,0.0,2.49,2.49,1.67,468.68,222.36,1.67,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0
3052,2022-05-08 04:00:00,2022-05-08,4,Sunday,3.84,0.0,2.63,2.63,1.21,468.68,222.39,1.22,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0
3053,2022-05-08 05:00:00,2022-05-08,5,Sunday,8.6,0.05,2.55,2.6,6.0,468.68,210.88,6.01,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0
3054,2022-05-08 06:00:00,2022-05-08,6,Sunday,7.34,0.14,2.8,2.94,4.4,468.68,195.13,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0
3055,2022-05-08 07:00:00,2022-05-08,7,Sunday,5.99,0.31,3.49,3.8,2.19,468.68,198.42,2.2,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0
3056,2022-05-08 08:00:00,2022-05-08,8,Sunday,7.23,0.34,3.99,4.33,2.9,468.68,193.61,2.9,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0
3057,2022-05-08 09:00:00,2022-05-08,9,Sunday,6.97,0.91,4.27,5.18,1.79,468.68,207.96,1.8,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0
3058,2022-05-08 10:00:00,2022-05-08,10,Sunday,9.01,0.65,4.38,5.03,3.98,468.68,189.33,3.98,0.0,0.0,0.0,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0
3059,2022-05-08 11:00:00,2022-05-08,11,Sunday,9.01,0.9,4.39,5.29,3.72,468.68,153.05,3.72,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0
3060,2022-05-08 12:00:00,2022-05-08,12,Sunday,9.0,0.94,4.53,5.47,3.53,468.68,130.94,3.52,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0
3061,2022-05-08 13:00:00,2022-05-08,13,Sunday,10.62,0.81,5.3,6.11,4.51,468.68,119.43,4.51,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0
3062,2022-05-08 14:00:00,2022-05-08,14,Sunday,8.04,1.08,5.99,7.07,0.97,468.68,146.79,0.97,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
3063,2022-05-08 15:00:00,2022-05-08,15,Sunday,5.8,1.06,5.23,6.29,-0.49,468.68,202.24,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
3064,2022-05-08 16:00:00,2022-05-08,16,Sunday,8.02,0.53,4.32,4.85,3.17,468.68,206.16,3.17,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0
3065,2022-05-08 17:00:00,2022-05-08,17,Sunday,5.95,0.33,4.01,4.34,1.61,468.68,230.11,1.61,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0
3066,2022-05-08 18:00:00,2022-05-08,18,Sunday,6.42,0.11,4.3,4.41,2.01,468.68,256.22,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3067,2022-05-08 19:00:00,2022-05-08,19,Sunday,5.11,0.02,4.29,4.31,0.8,468.68,272.81,0.81,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0
3068,2022-05-08 20:00:00,2022-05-08,20,Sunday,4.57,0.0,3.62,3.62,0.95,468.68,266.8,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
3069,2022-05-08 21:00:00,2022-05-08,21,Sunday,5.42,0.0,2.85,2.85,2.57,468.68,255.1,2.57,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0
3070,2022-05-08 22:00:00,2022-05-08,22,Sunday,4.25,0.0,2.49,2.49,1.76,468.68,230.4,1.76,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0
3071,2022-05-08 23:00:00,2022-05-08,23,Sunday,3.49,0.0,1.89,1.89,1.6,468.68,226.8,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0
3072,2022-05-09 00:00:00,2022-05-09,0,Monday,4.11,0.0,1.0,1.0,3.11,468.68,218.24,3.11,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0
3073,2022-05-09 01:00:00,2022-05-09,1,Monday,4.24,0.0,0.16,0.16,4.08,468.68,208.71,4.08,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0
3074,2022-05-09 02:00:00,2022-05-09,2,Monday,3.17,0.0,0.03,0.03,3.14,468.68,208.67,3.14,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0
3075,2022-05-09 03:00:00,2022-05-09,3,Monday,2.62,0.0,0.75,0.75,1.87,468.68,212.01,1.87,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0
3076,2022-05-09 04:00:00,2022-05-09,4,Monday,6.11,0.0,0.47,0.47,5.64,468.68,231.32,5.64,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0,0.0,0.0,0.0
3077,2022-05-09 05:00:00,2022-05-09,5,Monday,5.09,0.06,0.29,0.35,4.74,468.68,252.09,4.74,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0
3078,2022-05-09 06:00:00,2022-05-09,6,Monday,4.79,0.5,0.25,0.75,4.04,468.68,295.28,4.04,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0
3079,2022-05-09 07:00:00,2022-05-09,7,Monday,3.19,1.16,0.27,1.43,1.76,548.58,283.62,1.76,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0
3080,2022-05-09 08:00:00,2022-05-09,8,Monday,6.11,1.84,0.08,1.92,4.19,532.76,258.09,4.18,0.0,0.0,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0
3081,2022-05-09 09:00:00,2022-05-09,9,Monday,7.2,2.58,0.0,2.58,4.62,532.76,248.8,4.62,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0
3082,2022-05-09 10:00:00,2022-05-09,10,Monday,7.61,3.11,0.0,3.11,4.5,532.76,239.25,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
3083,2022-05-09 11:00:00,2022-05-09,11,Monday,7.23,3.75,0.03,3.78,3.45,532.76,220.29,3.45,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0
3084,2022-05-09 12:00:00,2022-05-09,12,Monday,8.9,3.6,0.21,3.81,5.09,532.76,220.72,5.09,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0
3085,2022-05-09 13:00:00,2022-05-09,13,Monday,7.69,3.59,0.56,4.15,3.54,532.76,230.79,3.54,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0
3086,2022-05-09 14:00:00,2022-05-09,14,Monday,10.32,3.18,0.89,4.07,6.25,532.76,235.22,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0
3087,2022-05-09 15:00:00,2022-05-09,15,Monday,7.04,2.68,1.17,3.85,3.19,532.76,245.15,3.18,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0
3088,2022-05-09 16:00:00,2022-05-09,16,Monday,6.87,2.01,1.22,3.23,3.64,532.76,250.89,3.64,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0
3089,2022-05-09 17:00:00,2022-05-09,17,Monday,6.3,1.27,1.2,2.47,3.83,532.76,271.6,3.83,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,0.0,0.0
