hour,Datetime,Load_MW,PV_MW,Wind_MW,Import_MW,Export_MW,DG_MW,ELY_MW,FC_MW,H2_SOC_MWh,Strategy
3809,2022-06-08 17:00:00,0.32,1.24,1.04,0.00,0.00,0.00,1.96,0.00,3.78,ELY 2.0MW
3810,2022-06-08 18:00:00,1.30,0.65,0.89,0.00,0.23,0.00,0.00,0.00,3.78,EXPORT 0.2MW
3811,2022-06-08 19:00:00,1.75,0.15,0.76,0.84,0.00,0.00,0.00,0.00,3.78,IMPORT 0.8MW
3812,2022-06-08 20:00:00,1.78,0.00,0.99,0.78,0.00,0.00,0.00,0.00,3.78,IMPORT 0.8MW
3813,2022-06-08 21:00:00,3.26,0.00,1.16,2.11,0.00,0.00,0.00,0.00,3.78,IMPORT 2.1MW
3814,2022-06-08 22:00:00,3.04,0.00,1.11,1.92,0.00,0.00,0.00,0.00,3.78,IMPORT 1.9MW
3815,2022-06-08 23:00:00,2.48,0.00,0.85,1.63,0.00,0.00,0.00,0.00,3.78,IMPORT 1.6MW
3816,2022-06-09 00:00:00,2.63,0.00,0.48,2.15,0.00,0.00,0.00,0.00,3.78,IMPORT 2.1MW
3817,2022-06-09 01:00:00,2.22,0.00,0.15,2.07,0.00,0.00,0.00,0.00,3.78,IMPORT 2.1MW
3818,2022-06-09 02:00:00,1.44,0.00,0.03,1.42,0.00,0.00,0.00,0.00,3.78,IMPORT 1.4MW
3819,2022-06-09 03:00:00,2.90,0.00,0.00,2.90,0.00,0.00,0.00,0.00,3.78,IMPORT 2.9MW
3820,2022-06-09 04:00:00,2.49,0.00,0.00,2.49,0.00,0.00,0.00,0.00,3.78,IMPORT 2.5MW
3821,2022-06-09 05:00:00,0.43,0.10,0.01,0.32,0.00,0.00,0.00,0.00,3.78,IMPORT 0.3MW
3822,2022-06-09 06:00:00,1.87,0.46,0.01,1.41,0.00,0.00,0.00,0.00,3.78,IMPORT 1.4MW
3823,2022-06-09 07:00:00,3.11,0.80,0.02,2.29,0.00,0.00,0.00,0.00,3.78,IMPORT 2.3MW
3824,2022-06-09 08:00:00,0.98,1.06,0.05,0.00,0.14,0.00,0.00,0.00,3.78,EXPORT 0.1MW
3825,2022-06-09 09:00:00,5.10,1.66,0.12,3.32,0.00,0.00,0.00,0.00,3.78,IMPORT 3.3MW
3826,2022-06-09 10:00:00,5.08,2.67,0.13,2.28,0.00,0.00,0.00,0.00,3.78,IMPORT 2.3MW
3827,2022-06-09 11:00:00,5.44,2.79,0.05,2.60,0.00,0.00,0.00,0.00,3.78,IMPORT 2.6MW
3828,2022-06-09 12:00:00,6.38,2.31,0.00,4.06,0.00,0.00,0.00,0.00,3.78,IMPORT 4.1MW
3829,2022-06-09 13:00:00,4.96,2.16,0.00,2.80,0.00,0.00,0.00,0.00,3.78,IMPORT 2.8MW
3830,2022-06-09 14:00:00,5.66,1.53,0.00,4.12,0.00,0.00,0.00,0.00,3.78,IMPORT 4.1MW
3831,2022-06-09 15:00:00,5.54,1.77,0.00,3.77,0.00,0.00,0.00,0.00,3.78,IMPORT 3.8MW
3832,2022-06-09 16:00:00,4.35,1.39,0.00,2.96,0.00,0.00,0.00,0.00,3.78,IMPORT 3.0MW
3833,2022-06-09 17:00:00,1.78,0.91,0.00,0.88,0.00,0.00,0.00,0.00,3.78,IMPORT 0.9MW
3834,2022-06-09 18:00:00,2.81,0.44,0.02,2.35,0.00,0.00,0.00,0.00,3.78,IMPORT 2.4MW
3835,2022-06-09 19:00:00,5.09,0.09,0.05,4.94,0.00,0.00,0.00,0.00,3.78,IMPORT 4.9MW
3836,2022-06-09 20:00:00,6.29,0.00,0.23,6.06,0.00,0.00,0.00,0.00,3.78,IMPORT 6.1MW
3837,2022-06-09 21:00:00,5.01,0.00,0.32,4.69,0.00,0.00,0.00,0.00,3.78,IMPORT 4.7MW
3838,2022-06-09 22:00:00,4.26,0.00,0.27,4.00,0.00,0.00,0.00,0.00,3.78,IMPORT 4.0MW
3839,2022-06-09 23:00:00,4.71,0.00,0.20,4.50,0.00,0.00,0.00,0.00,3.78,IMPORT 4.5MW
3840,2022-06-10 00:00:00,2.90,0.00,0.13,2.78,0.00,0.00,0.00,0.00,3.78,IMPORT 2.8MW
3841,2022-06-10 01:00:00,8.20,0.00,0.06,8.14,0.00,0.00,0.00,0.00,3.78,IMPORT 8.1MW
3842,2022-06-10 02:00:00,8.12,0.00,0.05,8.07,0.00,0.00,0.00,0.00,3.78,IMPORT 8.1MW
3843,2022-06-10 03:00:00,8.35,0.00,0.04,8.31,0.00,0.00,0.00,0.00,3.78,IMPORT 8.3MW
3844,2022-06-10 04:00:00,8.28,0.00,0.00,8.27,0.00,0.00,0.00,0.00,3.78,IMPORT 8.3MW
3845,2022-06-10 05:00:00,9.53,0.17,0.00,9.36,0.00,0.00,0.00,0.00,3.78,IMPORT 9.4MW
3846,2022-06-10 06:00:00,8.16,0.65,0.00,7.51,0.00,0.00,0.00,0.00,3.78,IMPORT 7.5MW
3847,2022-06-10 07:00:00,8.34,1.29,0.00,7.04,0.00,0.00,0.00,0.00,3.78,IMPORT 7.0MW
3848,2022-06-10 08:00:00,8.13,1.85,0.00,6.28,0.00,0.00,0.00,0.00,3.78,IMPORT 6.3MW
3849,2022-06-10 09:00:00,8.23,2.56,0.01,5.65,0.00,0.00,0.00,0.00,3.78,IMPORT 5.7MW
3850,2022-06-10 10:00:00,8.54,2.47,0.07,6.00,0.00,0.00,0.00,0.00,3.78,IMPORT 6.0MW
3851,2022-06-10 11:00:00,6.94,1.89,0.30,4.74,0.00,0.00,0.00,0.00,3.78,IMPORT 4.7MW
3852,2022-06-10 12:00:00,8.16,2.31,0.80,5.06,0.00,0.00,0.00,0.00,3.78,IMPORT 5.1MW
3853,2022-06-10 13:00:00,5.74,2.27,1.62,1.85,0.00,0.00,0.00,0.00,3.78,IMPORT 1.9MW
3854,2022-06-10 14:00:00,5.74,2.62,2.17,0.95,0.00,0.00,0.00,0.00,3.78,IMPORT 1.0MW
3855,2022-06-10 15:00:00,5.24,2.43,2.08,0.73,0.00,0.00,0.00,0.00,3.78,IMPORT 0.7MW
3856,2022-06-10 16:00:00,4.58,1.79,1.88,0.90,0.00,0.00,0.00,0.00,3.78,IMPORT 0.9MW
3857,2022-06-10 17:00:00,4.34,1.17,1.76,1.41,0.00,0.00,0.00,0.00,3.78,IMPORT 1.4MW
3858,2022-06-10 18:00:00,4.44,0.56,1.10,2.78,0.00,0.00,0.00,0.00,3.78,IMPORT 2.8MW
3859,2022-06-10 19:00:00,3.54,0.12,0.86,2.56,0.00,0.00,0.00,0.00,3.78,IMPORT 2.6MW
3860,2022-06-10 20:00:00,7.68,0.00,1.17,6.51,0.00,0.00,0.00,0.00,3.78,IMPORT 6.5MW
3861,2022-06-10 21:00:00,5.87,0.00,1.65,4.22,0.00,0.00,0.00,0.00,3.78,IMPORT 4.2MW
3862,2022-06-10 22:00:00,2.02,0.00,1.52,0.50,0.00,0.00,0.00,0.00,3.78,IMPORT 0.5MW
3863,2022-06-10 23:00:00,3.55,0.00,1.41,2.14,0.00,0.00,0.00,0.00,3.78,IMPORT 2.1MW
3864,2022-06-11 00:00:00,2.48,0.00,1.48,0.99,0.00,0.00,0.00,0.00,3.78,IMPORT 1.0MW
3865,2022-06-11 01:00:00,4.27,0.00,1.96,2.30,0.00,0.00,0.00,0.00,3.78,IMPORT 2.3MW
3866,2022-06-11 02:00:00,5.08,0.00,2.19,2.89,0.00,0.00,0.00,0.00,3.78,IMPORT 2.9MW
3867,2022-06-11 03:00:00,7.83,0.00,2.14,5.70,0.00,0.00,0.00,0.00,3.78,IMPORT 5.7MW
3868,2022-06-11 04:00:00,10.33,0.00,2.23,8.10,0.00,0.00,0.00,0.00,3.78,IMPORT 8.1MW
3869,2022-06-11 05:00:00,8.85,0.15,2.10,6.60,0.00,0.00,0.00,0.00,3.78,IMPORT 6.6MW
3870,2022-06-11 06:00:00,9.02,0.37,2.04,6.61,0.00,0.00,0.00,0.00,3.78,IMPORT 6.6MW
3871,2022-06-11 07:00:00,7.21,0.80,2.10,4.31,0.00,0.00,0.00,0.00,3.78,IMPORT 4.3MW
3872,2022-06-11 08:00:00,9.71,1.24,1.80,6.66,0.00,0.00,0.00,0.00,3.78,IMPORT 6.7MW
3873,2022-06-11 09:00:00,8.83,1.48,1.56,5.79,0.00,0.00,0.00,0.00,3.78,IMPORT 5.8MW
3874,2022-06-11 10:00:00,6.56,2.14,1.82,2.60,0.00,0.00,0.00,0.00,3.78,IMPORT 2.6MW
3875,2022-06-11 11:00:00,6.32,2.70,2.08,1.54,0.00,0.00,0.00,0.00,3.78,IMPORT 1.5MW
3876,2022-06-11 12:00:00,4.27,3.21,1.87,0.00,0.00,0.00,0.82,0.00,4.35,ELY 0.8MW
3877,2022-06-11 13:00:00,6.34,2.95,1.39,2.00,0.00,0.00,0.00,0.00,4.35,IMPORT 2.0MW
3878,2022-06-11 14:00:00,4.23,2.10,0.94,1.19,0.00,0.00,0.00,0.00,4.35,IMPORT 1.2MW
3879,2022-06-11 15:00:00,4.88,1.99,0.62,2.27,0.00,0.00,0.00,0.00,4.35,IMPORT 2.3MW
3880,2022-06-11 16:00:00,3.47,1.12,0.32,2.03,0.00,0.00,0.00,0.00,4.35,IMPORT 2.0MW
3881,2022-06-11 17:00:00,6.47,0.64,0.15,5.68,0.00,0.00,0.00,0.00,4.35,IMPORT 5.7MW
3882,2022-06-11 18:00:00,3.66,0.37,0.07,3.22,0.00,0.00,0.00,0.00,4.35,IMPORT 3.2MW
3883,2022-06-11 19:00:00,4.52,0.09,0.08,4.36,0.00,0.00,0.00,0.00,4.35,IMPORT 4.4MW
3884,2022-06-11 20:00:00,4.59,0.00,0.10,4.50,0.00,0.00,0.00,0.00,4.35,IMPORT 4.5MW
3885,2022-06-11 21:00:00,7.09,0.00,0.15,5.61,0.00,0.00,0.00,1.34,2.13,IMPORT 5.6MW + FC 1.3MW
3886,2022-06-11 22:00:00,4.78,0.00,0.31,3.20,0.00,0.00,0.00,1.28,0.00,IMPORT 3.2MW + FC 1.3MW
3887,2022-06-11 23:00:00,6.35,0.00,0.63,5.72,0.00,0.00,0.00,0.00,0.00,IMPORT 5.7MW
3888,2022-06-12 00:00:00,4.57,0.00,0.92,3.66,0.00,0.00,0.00,0.00,0.00,IMPORT 3.7MW
3889,2022-06-12 01:00:00,6.01,0.00,1.02,4.99,0.00,0.00,0.00,0.00,0.00,IMPORT 5.0MW
3890,2022-06-12 02:00:00,7.01,0.00,1.13,5.87,0.00,0.00,0.00,0.00,0.00,IMPORT 5.9MW
3891,2022-06-12 03:00:00,6.74,0.00,1.24,5.51,0.00,0.00,0.00,0.00,0.00,IMPORT 5.5MW
3892,2022-06-12 04:00:00,7.17,0.00,1.37,5.80,0.00,0.00,0.00,0.00,0.00,IMPORT 5.8MW
3893,2022-06-12 05:00:00,8.46,0.19,1.37,6.90,0.00,0.00,0.00,0.00,0.00,IMPORT 6.9MW
3894,2022-06-12 06:00:00,10.91,0.70,1.17,9.04,0.00,0.00,0.00,0.00,0.00,IMPORT 9.0MW
3895,2022-06-12 07:00:00,6.28,1.33,1.56,3.39,0.00,0.00,0.00,0.00,0.00,IMPORT 3.4MW
3896,2022-06-12 08:00:00,5.89,2.11,1.96,1.82,0.00,0.00,0.00,0.00,0.00,IMPORT 1.8MW
3897,2022-06-12 09:00:00,7.19,2.76,2.35,2.08,0.00,0.00,0.00,0.00,0.00,IMPORT 2.1MW
3898,2022-06-12 10:00:00,7.21,3.27,2.92,1.02,0.00,0.00,0.00,0.00,0.00,IMPORT 1.0MW
3899,2022-06-12 11:00:00,7.38,3.57,3.45,0.36,0.00,0.00,0.00,0.00,0.00,IMPORT 0.4MW
3900,2022-06-12 12:00:00,6.05,3.65,3.77,0.00,0.00,0.00,1.37,0.00,0.96,ELY 1.4MW
3901,2022-06-12 13:00:00,9.36,3.74,3.82,1.80,0.00,0.00,0.00,0.00,0.96,IMPORT 1.8MW
3902,2022-06-12 14:00:00,7.26,3.35,3.74,0.17,0.00,0.00,0.00,0.00,0.96,IMPORT 0.2MW
3903,2022-06-12 15:00:00,4.82,2.92,3.60,0.00,0.00,0.00,1.70,0.00,2.14,ELY 1.7MW
3904,2022-06-12 16:00:00,2.49,2.25,3.37,0.00,0.00,0.00,3.13,0.00,4.34,ELY 3.1MW
3905,2022-06-12 17:00:00,4.44,1.52,3.20,0.00,0.27,0.00,0.00,0.00,4.34,EXPORT 0.3MW
3906,2022-06-12 18:00:00,3.37,0.80,2.85,0.00,0.28,0.00,0.00,0.00,4.34,EXPORT 0.3MW
3907,2022-06-12 19:00:00,1.75,0.20,2.39,0.00,0.00,0.00,0.84,0.00,4.93,ELY 0.8MW
3908,2022-06-12 20:00:00,4.52,0.00,2.69,1.83,0.00,0.00,0.00,0.00,4.93,IMPORT 1.8MW
3909,2022-06-12 21:00:00,6.80,0.00,2.52,4.28,0.00,0.00,0.00,0.00,4.93,IMPORT 4.3MW
3910,2022-06-12 22:00:00,3.51,0.00,2.32,1.19,0.00,0.00,0.00,0.00,4.93,IMPORT 1.2MW
3911,2022-06-12 23:00:00,5.24,0.00,2.18,3.06,0.00,0.00,0.00,0.00,4.93,IMPORT 3.1MW
3912,2022-06-13 00:00:00,4.77,0.00,1.92,2.85,0.00,0.00,0.00,0.00,4.93,IMPORT 2.9MW
3913,2022-06-13 01:00:00,4.02,0.00,1.64,2.38,0.00,0.00,0.00,0.00,4.93,IMPORT 2.4MW
3914,2022-06-13 02:00:00,9.14,0.00,1.41,7.73,0.00,0.00,0.00,0.00,4.93,IMPORT 7.7MW
3915,2022-06-13 03:00:00,8.64,0.00,1.16,7.49,0.00,0.00,0.00,0.00,4.93,IMPORT 7.5MW
3916,2022-06-13 04:00:00,6.57,0.00,0.81,5.76,0.00,0.00,0.00,0.00,4.93,IMPORT 5.8MW
3917,2022-06-13 05:00:00,7.41,0.29,0.52,6.60,0.00,0.00,0.00,0.00,4.93,IMPORT 6.6MW
3918,2022-06-13 06:00:00,8.12,0.90,0.30,6.92,0.00,0.00,0.00,0.00,4.93,IMPORT 6.9MW
3919,2022-06-13 07:00:00,5.65,1.70,0.37,3.58,0.00,0.00,0.00,0.00,4.93,IMPORT 3.6MW
3920,2022-06-13 08:00:00,7.46,2.43,0.60,4.43,0.00,0.00,0.00,0.00,4.93,IMPORT 4.4MW
3921,2022-06-13 09:00:00,10.16,3.08,0.78,6.30,0.00,0.00,0.00,0.00,4.93,IMPORT 6.3MW
3922,2022-06-13 10:00:00,9.45,3.58,1.01,4.86,0.00,0.00,0.00,0.00,4.93,IMPORT 4.9MW
3923,2022-06-13 11:00:00,5.04,3.86,1.29,0.00,0.11,0.00,0.00,0.00,4.93,EXPORT 0.1MW
3924,2022-06-13 12:00:00,5.03,3.98,1.48,0.00,0.43,0.00,0.00,0.00,4.93,EXPORT 0.4MW
3925,2022-06-13 13:00:00,3.54,3.84,1.43,0.00,0.00,0.00,1.73,0.00,6.14,ELY 1.7MW
3926,2022-06-13 14:00:00,8.70,3.49,1.43,3.78,0.00,0.00,0.00,0.00,6.14,IMPORT 3.8MW
3927,2022-06-13 15:00:00,4.28,2.96,1.63,0.00,0.31,0.00,0.00,0.00,6.14,EXPORT 0.3MW
3928,2022-06-13 16:00:00,3.81,2.27,1.50,0.05,0.00,0.00,0.00,0.00,6.14,RES_ONLY
3929,2022-06-13 17:00:00,4.48,1.50,1.13,1.84,0.00,0.00,0.00,0.00,6.14,IMPORT 1.8MW
3930,2022-06-13 18:00:00,4.38,0.77,0.81,2.80,0.00,0.00,0.00,0.00,6.14,IMPORT 2.8MW
3931,2022-06-13 19:00:00,4.56,0.16,0.71,3.69,0.00,0.00,0.00,0.00,6.14,IMPORT 3.7MW
3932,2022-06-13 20:00:00,4.34,0.00,0.65,3.68,0.00,0.00,0.00,0.00,6.14,IMPORT 3.7MW
3933,2022-06-13 21:00:00,5.03,0.00,0.56,4.47,0.00,0.00,0.00,0.00,6.14,IMPORT 4.5MW
3934,2022-06-13 22:00:00,5.67,0.00,0.28,5.39,0.00,0.00,0.00,0.00,6.14,IMPORT 5.4MW
3935,2022-06-13 23:00:00,3.54,0.00,0.05,3.49,0.00,0.00,0.00,0.00,6.14,IMPORT 3.5MW
3936,2022-06-14 00:00:00,7.19,0.00,0.00,7.19,0.00,0.00,0.00,0.00,6.14,IMPORT 7.2MW
3937,2022-06-14 01:00:00,5.12,0.00,0.00,5.12,0.00,0.00,0.00,0.00,6.14,IMPORT 5.1MW
3938,2022-06-14 02:00:00,7.48,0.00,0.03,7.45,0.00,0.00,0.00,0.00,6.14,IMPORT 7.5MW
3939,2022-06-14 03:00:00,11.20,0.00,0.12,11.08,0.00,0.00,0.00,0.00,6.14,IMPORT 11.1MW
3940,2022-06-14 04:00:00,9.19,0.00,0.26,8.92,0.00,0.00,0.00,0.00,6.14,IMPORT 8.9MW
3941,2022-06-14 05:00:00,9.03,0.26,0.44,8.32,0.00,0.00,0.00,0.00,6.14,IMPORT 8.3MW
3942,2022-06-14 06:00:00,9.87,0.85,0.41,8.60,0.00,0.00,0.00,0.00,6.14,IMPORT 8.6MW
3943,2022-06-14 07:00:00,8.51,1.54,0.30,6.67,0.00,0.00,0.00,0.00,6.14,IMPORT 6.7MW
3944,2022-06-14 08:00:00,6.64,2.21,0.31,4.12,0.00,0.00,0.00,0.00,6.14,IMPORT 4.1MW
3945,2022-06-14 09:00:00,6.92,2.89,0.35,3.68,0.00,0.00,0.00,0.00,6.14,IMPORT 3.7MW
3946,2022-06-14 10:00:00,12.20,3.40,0.41,8.39,0.00,0.00,0.00,0.00,6.14,IMPORT 8.4MW
3947,2022-06-14 11:00:00,6.12,3.57,0.32,2.23,0.00,0.00,0.00,0.00,6.14,IMPORT 2.2MW
3948,2022-06-14 12:00:00,4.87,3.68,0.37,0.83,0.00,0.00,0.00,0.00,6.14,IMPORT 0.8MW
3949,2022-06-14 13:00:00,5.46,2.38,0.42,2.65,0.00,0.00,0.00,0.00,6.14,IMPORT 2.7MW
3950,2022-06-14 14:00:00,6.30,2.48,0.45,3.38,0.00,0.00,0.00,0.00,6.14,IMPORT 3.4MW
3951,2022-06-14 15:00:00,5.46,2.56,0.44,2.47,0.00,0.00,0.00,0.00,6.14,IMPORT 2.5MW
3952,2022-06-14 16:00:00,2.67,1.83,0.59,0.25,0.00,0.00,0.00,0.00,6.14,IMPORT 0.2MW
3953,2022-06-14 17:00:00,4.12,1.05,0.43,2.65,0.00,0.00,0.00,0.00,6.14,IMPORT 2.6MW
3954,2022-06-14 18:00:00,3.48,0.47,0.31,2.71,0.00,0.00,0.00,0.00,6.14,IMPORT 2.7MW
3955,2022-06-14 19:00:00,4.47,0.10,0.34,4.04,0.00,0.00,0.00,0.00,6.14,IMPORT 4.0MW
3956,2022-06-14 20:00:00,7.62,0.00,0.53,7.09,0.00,0.00,0.00,0.00,6.14,IMPORT 7.1MW
3957,2022-06-14 21:00:00,3.63,0.00,0.85,2.77,0.00,0.00,0.00,0.00,6.14,IMPORT 2.8MW
3958,2022-06-14 22:00:00,3.72,0.00,1.10,2.62,0.00,0.00,0.00,0.00,6.14,IMPORT 2.6MW
3959,2022-06-14 23:00:00,4.89,0.00,1.12,3.77,0.00,0.00,0.00,0.00,6.14,IMPORT 3.8MW
3960,2022-06-15 00:00:00,5.39,0.00,1.13,4.25,0.00,0.00,0.00,0.00,6.14,IMPORT 4.3MW
3961,2022-06-15 01:00:00,6.32,0.00,1.13,5.19,0.00,0.00,0.00,0.00,6.14,IMPORT 5.2MW
3962,2022-06-15 02:00:00,7.31,0.00,1.27,6.04,0.00,0.00,0.00,0.00,6.14,IMPORT 6.0MW
3963,2022-06-15 03:00:00,7.80,0.00,1.03,6.77,0.00,0.00,0.00,0.00,6.14,IMPORT 6.8MW
3964,2022-06-15 04:00:00,7.77,0.00,0.80,6.98,0.00,0.00,0.00,0.00,6.14,IMPORT 7.0MW
3965,2022-06-15 05:00:00,7.03,0.21,0.57,6.25,0.00,0.00,0.00,0.00,6.14,IMPORT 6.2MW
3966,2022-06-15 06:00:00,8.44,0.63,0.32,7.48,0.00,0.00,0.00,0.00,6.14,IMPORT 7.5MW
3967,2022-06-15 07:00:00,10.31,1.13,0.20,5.30,0.00,0.00,0.00,3.68,0.00,IMPORT 5.3MW + FC 3.7MW
3968,2022-06-15 08:00:00,5.78,1.67,0.06,4.05,0.00,0.00,0.00,0.00,0.00,IMPORT 4.1MW
3969,2022-06-15 09:00:00,7.67,2.13,0.05,5.49,0.00,0.00,0.00,0.00,0.00,IMPORT 5.5MW
3970,2022-06-15 10:00:00,8.24,2.74,0.13,5.37,0.00,0.00,0.00,0.00,0.00,IMPORT 5.4MW
3971,2022-06-15 11:00:00,3.93,3.07,0.30,0.57,0.00,0.00,0.00,0.00,0.00,IMPORT 0.6MW
3972,2022-06-15 12:00:00,5.04,2.80,0.55,1.69,0.00,0.00,0.00,0.00,0.00,IMPORT 1.7MW
3973,2022-06-15 13:00:00,3.22,2.85,0.85,0.00,0.48,0.00,0.00,0.00,0.00,EXPORT 0.5MW
3974,2022-06-15 14:00:00,3.08,2.67,1.33,0.00,0.91,0.00,0.00,0.00,0.00,EXPORT 0.9MW
3975,2022-06-15 15:00:00,2.23,2.32,1.79,0.00,1.89,0.00,0.00,0.00,0.00,EXPORT 1.9MW
3976,2022-06-15 16:00:00,2.75,1.76,2.15,0.00,1.15,0.00,0.00,0.00,0.00,EXPORT 1.2MW
3977,2022-06-15 17:00:00,0.80,1.17,2.18,0.00,2.55,0.00,0.00,0.00,0.00,EXPORT 2.6MW
3978,2022-06-15 18:00:00,1.59,0.56,2.02,0.00,0.99,0.00,0.00,0.00,0.00,EXPORT 1.0MW
3979,2022-06-15 19:00:00,2.76,0.13,1.80,0.82,0.00,0.00,0.00,0.00,0.00,IMPORT 0.8MW
3980,2022-06-15 20:00:00,1.74,0.00,1.92,0.00,0.18,0.00,0.00,0.00,0.00,EXPORT 0.2MW
3981,2022-06-15 21:00:00,2.52,0.00,2.00,0.52,0.00,0.00,0.00,0.00,0.00,IMPORT 0.5MW
3982,2022-06-15 22:00:00,2.70,0.00,1.95,0.75,0.00,0.00,0.00,0.00,0.00,IMPORT 0.7MW
3983,2022-06-15 23:00:00,3.46,0.00,1.78,1.69,0.00,0.00,0.00,0.00,0.00,IMPORT 1.7MW
3984,2022-06-16 00:00:00,2.34,0.00,1.48,0.85,0.00,0.00,0.00,0.00,0.00,IMPORT 0.9MW
3985,2022-06-16 01:00:00,2.56,0.00,1.17,1.39,0.00,0.00,0.00,0.00,0.00,IMPORT 1.4MW
3986,2022-06-16 02:00:00,2.53,0.00,0.85,1.68,0.00,0.00,0.00,0.00,0.00,IMPORT 1.7MW
3987,2022-06-16 03:00:00,2.01,0.00,0.62,1.39,0.00,0.00,0.00,0.00,0.00,IMPORT 1.4MW
3988,2022-06-16 04:00:00,3.75,0.00,0.36,3.39,0.00,0.00,0.00,0.00,0.00,IMPORT 3.4MW
3989,2022-06-16 05:00:00,1.94,0.22,0.12,1.60,0.00,0.00,0.00,0.00,0.00,IMPORT 1.6MW
3990,2022-06-16 06:00:00,1.56,0.69,0.03,0.84,0.00,0.00,0.00,0.00,0.00,IMPORT 0.8MW
3991,2022-06-16 07:00:00,4.66,1.35,0.00,3.31,0.00,0.00,0.00,0.00,0.00,IMPORT 3.3MW
3992,2022-06-16 08:00:00,4.54,2.08,0.00,2.46,0.00,0.00,0.00,0.00,0.00,IMPORT 2.5MW
3993,2022-06-16 09:00:00,6.88,2.70,0.00,4.18,0.00,0.00,0.00,0.00,0.00,IMPORT 4.2MW
3994,2022-06-16 10:00:00,4.46,3.25,0.00,1.21,0.00,0.00,0.00,0.00,0.00,IMPORT 1.2MW
3995,2022-06-16 11:00:00,6.26,3.25,0.00,3.01,0.00,0.00,0.00,0.00,0.00,IMPORT 3.0MW
3996,2022-06-16 12:00:00,4.92,3.82,0.00,1.10,0.00,0.00,0.00,0.00,0.00,IMPORT 1.1MW
3997,2022-06-16 13:00:00,5.22,3.56,0.00,1.67,0.00,0.00,0.00,0.00,0.00,IMPORT 1.7MW
3998,2022-06-16 14:00:00,4.62,3.46,0.01,1.15,0.00,0.00,0.00,0.00,0.00,IMPORT 1.2MW
3999,2022-06-16 15:00:00,2.89,2.99,0.03,0.00,0.12,0.00,0.00,0.00,0.00,EXPORT 0.1MW
4000,2022-06-16 16:00:00,2.66,2.35,0.04,0.27,0.00,0.00,0.00,0.00,0.00,IMPORT 0.3MW
4001,2022-06-16 17:00:00,4.68,1.60,0.06,3.02,0.00,0.00,0.00,0.00,0.00,IMPORT 3.0MW
4002,2022-06-16 18:00:00,3.62,0.84,0.15,2.63,0.00,0.00,0.00,0.00,0.00,IMPORT 2.6MW
4003,2022-06-16 19:00:00,2.01,0.21,0.42,1.38,0.00,0.00,0.00,0.00,0.00,IMPORT 1.4MW
4004,2022-06-16 20:00:00,5.56,0.00,0.62,4.94,0.00,0.00,0.00,0.00,0.00,IMPORT 4.9MW
4005,2022-06-16 21:00:00,4.51,0.00,0.60,3.90,0.00,0.00,0.00,0.00,0.00,IMPORT 3.9MW
4006,2022-06-16 22:00:00,5.06,0.00,0.56,4.50,0.00,0.00,0.00,0.00,0.00,IMPORT 4.5MW
4007,2022-06-16 23:00:00,5.06,0.00,0.44,4.62,0.00,0.00,0.00,0.00,0.00,IMPORT 4.6MW
4008,2022-06-17 00:00:00,4.09,0.00,0.26,3.82,0.00,0.00,0.00,0.00,0.00,IMPORT 3.8MW
4009,2022-06-17 01:00:00,4.61,0.00,0.10,4.51,0.00,0.00,0.00,0.00,0.00,IMPORT 4.5MW
4010,2022-06-17 02:00:00,5.12,0.00,0.04,5.08,0.00,0.00,0.00,0.00,0.00,IMPORT 5.1MW
4011,2022-06-17 03:00:00,8.32,0.00,0.00,8.32,0.00,0.00,0.00,0.00,0.00,IMPORT 8.3MW
4012,2022-06-17 04:00:00,6.61,0.00,0.00,6.61,0.00,0.00,0.00,0.00,0.00,IMPORT 6.6MW
4013,2022-06-17 05:00:00,9.72,0.25,0.00,9.47,0.00,0.00,0.00,0.00,0.00,IMPORT 9.5MW
4014,2022-06-17 06:00:00,9.29,0.83,0.00,8.46,0.00,0.00,0.00,0.00,0.00,IMPORT 8.5MW
4015,2022-06-17 07:00:00,7.91,1.57,0.00,6.35,0.00,0.00,0.00,0.00,0.00,IMPORT 6.3MW
4016,2022-06-17 08:00:00,6.74,2.28,0.00,4.46,0.00,0.00,0.00,0.00,0.00,IMPORT 4.5MW
4017,2022-06-17 09:00:00,8.60,2.88,0.00,5.72,0.00,0.00,0.00,0.00,0.00,IMPORT 5.7MW
4018,2022-06-17 10:00:00,9.04,3.29,0.00,5.75,0.00,0.00,0.00,0.00,0.00,IMPORT 5.8MW
4019,2022-06-17 11:00:00,4.10,3.58,0.00,0.52,0.00,0.00,0.00,0.00,0.00,IMPORT 0.5MW
4020,2022-06-17 12:00:00,5.07,3.89,0.00,1.18,0.00,0.00,0.00,0.00,0.00,IMPORT 1.2MW
4021,2022-06-17 13:00:00,5.82,3.77,0.00,2.05,0.00,0.00,0.00,0.00,0.00,IMPORT 2.0MW
4022,2022-06-17 14:00:00,4.85,3.43,0.00,1.42,0.00,0.00,0.00,0.00,0.00,IMPORT 1.4MW
4023,2022-06-17 15:00:00,4.91,2.92,0.00,1.98,0.00,0.00,0.00,0.00,0.00,IMPORT 2.0MW
4024,2022-06-17 16:00:00,3.37,2.28,0.00,1.09,0.00,0.00,0.00,0.00,0.00,IMPORT 1.1MW
4025,2022-06-17 17:00:00,4.92,1.52,0.01,3.39,0.00,0.00,0.00,0.00,0.00,IMPORT 3.4MW
